topic_id,topic_name,topic_url,topic_comment_count
16142,"""Szerencse, hogy a nemzetgazdasági minisztert Matolcsy Györgynek hívják""",https://forum.portfolio.hu/topics/szerencse-hogy-a-nemzetgazdasagi-minisztert-matolcsy-gyorgynek-hivjak/16142,18
16139,Visszaéléseket találtak a rokkantnyugdíjaknál,https://forum.portfolio.hu/topics/visszaeleseket-talaltak-a-rokkantnyugdijaknal/16139,12
16140,Furcsa jelenségre bukkantak Svájcban,https://forum.portfolio.hu/topics/furcsa-jelensegre-bukkantak-svajcban/16140,5
16132,Orbán: rég nem látott nehéz ősz vár a magyar társadalomra,https://forum.portfolio.hu/topics/orban-reg-nem-latott-nehez-osz-var-a-magyar-tarsadalomra/16132,58
16117,Mellár: megbukott az Orbán-kormány gazdaságpolitikája,https://forum.portfolio.hu/topics/mellar-megbukott-az-orban-kormany-gazdasagpolitikaja/16117,80
16108,A gazdagokra vetne ki új adót a Fidesz?,https://forum.portfolio.hu/topics/a-gazdagokra-vetne-ki-uj-adot-a-fidesz/16108,238
16075,Linux ide,https://forum.portfolio.hu/topics/linux-ide/16075,21
16138,Nem bántja a gazdagok jövedelmét Berlusconi,https://forum.portfolio.hu/topics/nem-bantja-a-gazdagok-jovedelmet-berlusconi/16138,2
16137,A guru szerint elkerül bennünket az újabb összeomlás,https://forum.portfolio.hu/topics/a-guru-szerint-elkerul-bennunket-az-ujabb-osszeomlas/16137,3
16136,Betiltja az előzést a minisztérium az M70-esen - Jön a bővítés,https://forum.portfolio.hu/topics/betiltja-az-elozest-a-miniszterium-az-m70-esen-jon-a-bovites/16136,7
16129,Londoni figyelmeztetés: Magyarország a legsebezhetőbb,https://forum.portfolio.hu/topics/londoni-figyelmeztetes-magyarorszag-a-legsebezhetobb/16129,9
16112,A fejlesztéspolitika fellegvárai lesznek a megyei önkormányzatok,https://forum.portfolio.hu/topics/a-fejlesztespolitika-fellegvarai-lesznek-a-megyei-onkormanyzatok/16112,4
16133,Megszólalt az Orbán-kormány kritikusa: felesleges pénzkidobás zajlik,https://forum.portfolio.hu/topics/megszolalt-az-orban-kormany-kritikusa-felesleges-penzkidobas-zajlik/16133,7
5917,Miért szárnyal újra a Fotex?,https://forum.portfolio.hu/topics/miert-szarnyal-ujra-a-fotex/5917,82
16131,Mit üzentek a jegybankárok a hétvégén?,https://forum.portfolio.hu/topics/mit-uzentek-a-jegybankarok-a-hetvegen/16131,2
16109,Nyugdíjügy: 100 ezer pénztártag lélegezhet fel,https://forum.portfolio.hu/topics/nyugdijugy-100-ezer-penztartag-lelegezhet-fel/16109,19
16126,"Egy vicces Nobel-díjas: minden rendben, a görögöket hagyjátok",https://forum.portfolio.hu/topics/egy-vicces-nobel-dijas-minden-rendben-a-gorogoket-hagyjatok/16126,52
16128,Eladná több luxusingatlanát a Főváros,https://forum.portfolio.hu/topics/eladna-tobb-luxusingatlanat-a-fovaros/16128,3
16123,A forint zuhanására játszanak Londonban,https://forum.portfolio.hu/topics/a-forint-zuhanasara-jatszanak-londonban/16123,14
16127,Nem az ünneplésről szól Jackson Hole,https://forum.portfolio.hu/topics/nem-az-unneplesrol-szol-jackson-hole/16127,2
16124,"Hatalmas pozitív fordulat a világ részvénypiacain, pluszban a BUX",https://forum.portfolio.hu/topics/hatalmas-pozitiv-fordulat-a-vilag-reszvenypiacain-pluszban-a-bux/16124,8
16125,Mégis tiltólistára kerülhet a szíriai olaj az EU-ban?,https://forum.portfolio.hu/topics/megis-tiltolistara-kerulhet-a-sziriai-olaj-az-eu-ban/16125,2
16122,Elképesztő zuhanásban a svájci frank!,https://forum.portfolio.hu/topics/elkepeszto-zuhanasban-a-svajci-frank/16122,19
16063,Pánikkeltők fóruma,https://forum.portfolio.hu/topics/panikkeltok-foruma/16063,9
16031,OTP!!!!,https://forum.portfolio.hu/topics/otp/16031,5
16120,Bernanke nem mondott semmi biztatót!,https://forum.portfolio.hu/topics/bernanke-nem-mondott-semmi-biztatot/16120,11
16121,Rólunk ír az Economist: nehéz jövő előtt állunk,https://forum.portfolio.hu/topics/rolunk-ir-az-economist-nehez-jovo-elott-allunk/16121,2
16111,Megszólalt Buffett: hatalmas pluszban az amerikai bankóriás,https://forum.portfolio.hu/topics/megszolalt-buffett-hatalmas-pluszban-az-amerikai-bankorias/16111,7
16119,mennyit bukik az állam a manyupoktól kapott részvényeken?,https://forum.portfolio.hu/topics/mennyit-bukik-az-allam-a-manyupoktol-kapott-reszvenyeken/16119,10
16118,Így lehet megmenteni Európát - megszólalt az euró keresztapja,https://forum.portfolio.hu/topics/igy-lehet-megmenteni-europat-megszolalt-az-euro-keresztapja/16118,5
16115,Egyre kevesebb a szegény a világban - miért?,https://forum.portfolio.hu/topics/egyre-kevesebb-a-szegeny-a-vilagban-miert/16115,5
16116,Eltörlik a szuperbruttót Csehországban,https://forum.portfolio.hu/topics/eltorlik-a-szuperbruttot-csehorszagban/16116,2
16113,Miért kell egy mentőautónak újszerűnek lennie?,https://forum.portfolio.hu/topics/miert-kell-egy-mentoautonak-ujszerunek-lennie/16113,4
16114,Pletykadömping a piacon - Hőgutát kaptak a befektetők?,https://forum.portfolio.hu/topics/pletykadomping-a-piacon-hogutat-kaptak-a-befektetok/16114,4
16069,"FIDESZ szimpatikus topik (\""Avagy távozz tőlem MSZP\"")",https://forum.portfolio.hu/topics/fidesz-szimpatikus-topik-avagy-tavozz-tolem-mszp/16069,28
16110,Az egykori Moszkva tér átépítése - Egy héten belül jöhet a döntés,https://forum.portfolio.hu/topics/az-egykori-moszkva-ter-atepitese-egy-heten-belul-johet-a-dontes/16110,2
16107,A régiónkban növelné hitelezését a Raiffeisen,https://forum.portfolio.hu/topics/a-regionkban-novelne-hitelezeset-a-raiffeisen/16107,6
16102,Kibogoztuk a rejtélyes magyar ügy szálait,https://forum.portfolio.hu/topics/kibogoztuk-a-rejtelyes-magyar-ugy-szalait/16102,7
16106,Dermesztő jóslat: szörnyű zuhanás előtt állunk!,https://forum.portfolio.hu/topics/dermeszto-joslat-szornyu-zuhanas-elott-allunk/16106,4
16104,"Most már biztosan tudható, mennyi lesz a közmunkabér",https://forum.portfolio.hu/topics/most-mar-biztosan-tudhato-mennyi-lesz-a-kozmunkaber/16104,14
16105,Új megvilágításba került a devizahitelesek jövője,https://forum.portfolio.hu/topics/uj-megvilagitasba-kerult-a-devizahitelesek-jovoje/16105,4
16101,"Új rekordon, 42%-nál a kétéves görög hozam",https://forum.portfolio.hu/topics/uj-rekordon-42-nal-a-keteves-gorog-hozam/16101,4
16093,Össze fog omlani az euró a volt jegybankelnök szerint,https://forum.portfolio.hu/topics/ossze-fog-omlani-az-euro-a-volt-jegybankelnok-szerint/16093,14
16103,"Mikor hal ki az utolsó magyar nő, mikor tűnnek el az országok?",https://forum.portfolio.hu/topics/mikor-hal-ki-az-utolso-magyar-no-mikor-tunnek-el-az-orszagok/16103,2
16095,OTP célárat csökkentett a Goldman,https://forum.portfolio.hu/topics/otp-celarat-csokkentett-a-goldman/16095,4
16099,Új terv: a mentőcsomagért adjanak görög állami vagyont,https://forum.portfolio.hu/topics/uj-terv-a-mentocsomagert-adjanak-gorog-allami-vagyont/16099,4
16100,Nem jut egyről a kettőre a MOL-OTP páros,https://forum.portfolio.hu/topics/nem-jut-egyrol-a-kettore-a-mol-otp-paros/16100,2
16098,Stiglitz az EKB-nak üzent: váltani kell,https://forum.portfolio.hu/topics/stiglitz-az-ekb-nak-uzent-valtani-kell/16098,2
16090,"Bedőlő hitelekről, de nagy profitról vallottak a magyar bankok",https://forum.portfolio.hu/topics/bedolo-hitelekrol-de-nagy-profitrol-vallottak-a-magyar-bankok/16090,21
16096,Jóval a várt alatt az Ifo index,https://forum.portfolio.hu/topics/joval-a-vart-alatt-az-ifo-index/16096,2
16094,Saját kötvényeket vett az E-Star,https://forum.portfolio.hu/topics/sajat-kotvenyeket-vett-az-e-star/16094,12
16092,A nyugdíjvagyonból fizeti vissza az áfát az állam,https://forum.portfolio.hu/topics/a-nyugdijvagyonbol-fizeti-vissza-az-afat-az-allam/16092,5
16091,Földrengés az USA-ban - Megbillent a tőzsde,https://forum.portfolio.hu/topics/foldrenges-az-usa-ban-megbillent-a-tozsde/16091,10
16089,Devizahitelek: az Európai Bankfelügyelethez fordult Matolcsy,https://forum.portfolio.hu/topics/devizahitelek-az-europai-bankfelugyelethez-fordult-matolcsy/16089,4
16088,35 milliárdnyi kötvényt bocsáthat ki idén a MÁV,https://forum.portfolio.hu/topics/35-milliardnyi-kotvenyt-bocsathat-ki-iden-a-mav/16088,5
16072,Kezdődik: milliárdokat fizetünk vissza az IMF-nek,https://forum.portfolio.hu/topics/kezdodik-milliardokat-fizetunk-vissza-az-imf-nek/16072,78
16087,Jövőre mégsem csökken az élelmiszerek áfája,https://forum.portfolio.hu/topics/jovore-megsem-csokken-az-elelmiszerek-afaja/16087,2
16086,Bernanke beszédét várják a befektetők (Quaestor),https://forum.portfolio.hu/topics/bernanke-beszedet-varjak-a-befektetok-quaestor/16086,2
16085,Furcsa házasság az autóiparban,https://forum.portfolio.hu/topics/furcsa-hazassag-az-autoiparban/16085,2
16084,Megjelent a devizahitelesek által várva várt kormányrendelet,https://forum.portfolio.hu/topics/megjelent-a-devizahitelesek-altal-varva-vart-kormanyrendelet/16084,2
16082,Hatalmas lehetőséget lát a sztárbefektető,https://forum.portfolio.hu/topics/hatalmas-lehetoseget-lat-a-sztarbefekteto/16082,6
16083,Máris odalettek a pluszok Amerikában,https://forum.portfolio.hu/topics/maris-odalettek-a-pluszok-amerikaban/16083,2
16081,Várakozások feletti eredmény az FHB-nál,https://forum.portfolio.hu/topics/varakozasok-feletti-eredmeny-az-fhb-nal/16081,2
16080,Mire költjük a reálhozamot?,https://forum.portfolio.hu/topics/mire-koltjuk-a-realhozamot/16080,10
16076,"Nagyobb a baj Görögországban, mint gondolták",https://forum.portfolio.hu/topics/nagyobb-a-baj-gorogorszagban-mint-gondoltak/16076,7
16079,+650 mrd nettó adósság júliusban,https://forum.portfolio.hu/topics/650-mrd-netto-adossag-juliusban/16079,4
16078,"""Tankönyvszerűen megvalósíthatatlan Matolcsy politikája"" (Chikán)",https://forum.portfolio.hu/topics/tankonyvszeruen-megvalosithatatlan-matolcsy-politikaja-chikan/16078,21
16077,A nap végére akár pluszba is fordulhatunk,https://forum.portfolio.hu/topics/a-nap-vegere-akar-pluszba-is-fordulhatunk/16077,2
16070,Értelmét veszti a műszak fogalma,https://forum.portfolio.hu/topics/ertelmet-veszti-a-muszak-fogalma/16070,32
15597,Ő viszi el a mi Dzsudzsákunkat,https://forum.portfolio.hu/topics/o-viszi-el-a-mi-dzsudzsakunkat/15597,92
16074,Öt intő jel az amerikai recesszió közeledtére,https://forum.portfolio.hu/topics/ot-into-jel-az-amerikai-recesszio-kozeledtere/16074,2
16073,Ki hogy áll a világban? - Élen Németország,https://forum.portfolio.hu/topics/ki-hogy-all-a-vilagban-elen-nemetorszag/16073,2
16071,Itt az újabb recesszió?,https://forum.portfolio.hu/topics/itt-az-ujabb-recesszio/16071,2
16052,Szárnyal a frank a borzalmas adatra,https://forum.portfolio.hu/topics/szarnyal-a-frank-a-borzalmas-adatra/16052,8
16047,Megtalálta a kormány a devizahitelezés felelőseit,https://forum.portfolio.hu/topics/megtalalta-a-kormany-a-devizahitelezes-feleloseit/16047,89
16066,18 éve nem történt ilyen a magyar bankbetétekkel,https://forum.portfolio.hu/topics/18-eve-nem-tortent-ilyen-a-magyar-bankbetetekkel/16066,2
16065,Nincs megkönnyebbülés a piacokon,https://forum.portfolio.hu/topics/nincs-megkonnyebbules-a-piacokon/16065,6
16058,Az amerikai lakosság önti a részvényeket,https://forum.portfolio.hu/topics/az-amerikai-lakossag-onti-a-reszvenyeket/16058,6
16064,Nincs túlzott pesszimizmus a világban,https://forum.portfolio.hu/topics/nincs-tulzott-pesszimizmus-a-vilagban/16064,2
16056,Mibe érdemes fektetni? - Sokan a kispapírokra esküsznek,https://forum.portfolio.hu/topics/mibe-erdemes-fektetni-sokan-a-kispapirokra-eskusznek/16056,3
16060,Szeptemberben jön a harmadik gazdasági akcióterv,https://forum.portfolio.hu/topics/szeptemberben-jon-a-harmadik-gazdasagi-akcioterv/16060,10
16061,Harmadik hónapja emelkedik a költségvetési szervek adóssága,https://forum.portfolio.hu/topics/harmadik-honapja-emelkedik-a-koltsegvetesi-szervek-adossaga/16061,2
16059,Sorsdöntő órák következnek (Brókershowder),https://forum.portfolio.hu/topics/sorsdonto-orak-kovetkeznek-brokershowder/16059,2
15996,GDP-növelés: a mezőgazdaság ENERGIATERMELÉSE 1300 MdFt/év bruttó árbevétellel növelhető,https://forum.portfolio.hu/topics/gdp-noveles-a-mezogazdasag-energiatermelese-1300-mdftev-brutto-arbevetellel-novelheto/15996,147
16057,"Erős az OTP, de kit érdekel?",https://forum.portfolio.hu/topics/eros-az-otp-de-kit-erdekel/16057,11
16037,Orbán: Magyarország még nincs kint a veszélyzónából,https://forum.portfolio.hu/topics/orban-magyarorszag-meg-nincs-kint-a-veszelyzonabol/16037,140
16033,Gyaluljuk le a gaz hitelminősítőket!,https://forum.portfolio.hu/topics/gyaluljuk-le-a-gaz-hitelminositoket/16033,3
16055,Energiahatékonysági kassza,https://forum.portfolio.hu/topics/energiahatekonysagi-kassza/16055,3
16054,Óriásit zuhant a Fed index,https://forum.portfolio.hu/topics/oriasit-zuhant-a-fed-index/16054,2
16046,Mégsem kell nyugdíjas éveinkben devizahitelt törlesztenünk,https://forum.portfolio.hu/topics/megsem-kell-nyugdijas-eveinkben-devizahitelt-torlesztenunk/16046,5
16053,Ősszel indul a hatalamas állami termőföld hasznosítási pályázat,https://forum.portfolio.hu/topics/osszel-indul-a-hatalamas-allami-termofold-hasznositasi-palyazat/16053,2
16049,Különös pálfordulás - újraszínezték Magyarországot,https://forum.portfolio.hu/topics/kulonos-palfordulas-ujraszineztek-magyarorszagot/16049,9
16051,Végkiárusítás a piacokon! Dow: -500 pont,https://forum.portfolio.hu/topics/vegkiarusitas-a-piacokon-dow-500-pont/16051,4
16043,Szijjártó: nem mond le a kormány az egykulcsos adóról,https://forum.portfolio.hu/topics/szijjarto-nem-mond-le-a-kormany-az-egykulcsos-adorol/16043,70
16050,Mit hozhat az OTP holnapi gyorsjelentése?,https://forum.portfolio.hu/topics/mit-hozhat-az-otp-holnapi-gyorsjelentese/16050,3
16044,DAX zakó,https://forum.portfolio.hu/topics/dax-zako/16044,7
16048,BIOMED,https://forum.portfolio.hu/topics/biomed/16048,1
16045,Ezzel nagy pofont adna a franknak a svájci jegybank,https://forum.portfolio.hu/topics/ezzel-nagy-pofont-adna-a-franknak-a-svajci-jegybank/16045,2
16040,Már tesztelik az új ajkai blokkokat,https://forum.portfolio.hu/topics/mar-tesztelik-az-uj-ajkai-blokkokat/16040,6
16020,Energiahatékonysági pályázat indult ma - Nem árt sietni,https://forum.portfolio.hu/topics/energiahatekonysagi-palyazat-indult-ma-nem-art-sietni/16020,10
16042,Az OTP-t találták meg újfent az eladók,https://forum.portfolio.hu/topics/az-otp-t-talaltak-meg-ujfent-az-eladok/16042,3
16022,"Megjött az adat! - GDP 1,5%, mélyen a várakozások alatt",https://forum.portfolio.hu/topics/megjott-az-adat-gdp-15-melyen-a-varakozasok-alatt/16022,237
16041,Hűvös fogadtatásra talált a monitoring bizottság a bankoknál,https://forum.portfolio.hu/topics/huvos-fogadtatasra-talalt-a-monitoring-bizottsag-a-bankoknal/16041,2
16039,Rontottak a magyar GDP-előrejelzésükön az elemzők,https://forum.portfolio.hu/topics/rontottak-a-magyar-gdp-elorejelzesukon-az-elemzok/16039,3
16034,"Megszólalt a jegybank, szárnyra kapott a frank",https://forum.portfolio.hu/topics/megszolalt-a-jegybank-szarnyra-kapott-a-frank/16034,8
16038,Sehogy sem illik a képbe a magyar nyugdíjalap,https://forum.portfolio.hu/topics/sehogy-sem-illik-a-kepbe-a-magyar-nyugdijalap/16038,4
16035,Gyurcsány lesz az Orbán-kormányban Fellegi utóda? :D,https://forum.portfolio.hu/topics/gyurcsany-lesz-az-orban-kormanyban-fellegi-utoda-d/16035,18
16036,Lélektani szintekkel küzdhet Amerika,https://forum.portfolio.hu/topics/lelektani-szintekkel-kuzdhet-amerika/16036,2
16030,"Megfenyegették Bernanke-t, reagált a Fehér Ház",https://forum.portfolio.hu/topics/megfenyegettek-bernanke-t-reagalt-a-feher-haz/16030,6
16027,Orbán Matolcsyval egyeztetett,https://forum.portfolio.hu/topics/orban-matolcsyval-egyeztetett/16027,14
16032,Leminősítették a hitelminősítőt,https://forum.portfolio.hu/topics/leminositettek-a-hitelminositot/16032,3
16029,Csalódás a Merkel-Sarkozy találkozó,https://forum.portfolio.hu/topics/csalodas-a-merkel-sarkozy-talalkozo/16029,3
16028,"Fellegi, Bencsik menjenek, a GDP nőjön évi 2.5 ... 2.8 százalékot!",https://forum.portfolio.hu/topics/fellegi-bencsik-menjenek-a-gdp-nojon-evi-25-28-szazalekot/16028,4
16024,Mellár: megfeledkezett a kormány a forinthitelesekről,https://forum.portfolio.hu/topics/mellar-megfeledkezett-a-kormany-a-forinthitelesekrol/16024,10
16026,A kiábrándító adat miatt felülvizsgálja prognózisát a kormány,https://forum.portfolio.hu/topics/a-kiabrandito-adat-miatt-felulvizsgalja-prognozisat-a-kormany/16026,11
15797,"Hitel, hitelkiváltás",https://forum.portfolio.hu/topics/hitel-hitelkivaltas/15797,2
16015,Eddig jól teljesít Paks a stresszteszten,https://forum.portfolio.hu/topics/eddig-jol-teljesit-paks-a-stresszteszten/16015,5
16023,Lassul a növekedés az eurózónában,https://forum.portfolio.hu/topics/lassul-a-novekedes-az-eurozonaban/16023,2
16014,Öt forinttal esnek szerdától az üzemanyagárak,https://forum.portfolio.hu/topics/ot-forinttal-esnek-szerdatol-az-uzemanyagarak/16014,7
16021,Satufék a magyar gazdaságban,https://forum.portfolio.hu/topics/satufek-a-magyar-gazdasagban/16021,5
16019,"Súlyosabb az északi-tengeri olajkatasztrófa, mint gondolták",https://forum.portfolio.hu/topics/sulyosabb-az-eszaki-tengeri-olajkatasztrofa-mint-gondoltak/16019,2
16017,Újra hatályba lépett a BKV-Alstom szerződés,https://forum.portfolio.hu/topics/ujra-hatalyba-lepett-a-bkv-alstom-szerzodes/16017,2
16016,RÁBA:2011.08.:550  -  2013.08.:3000,https://forum.portfolio.hu/topics/raba201108550-2013083000/16016,4
14675,BÉT intraday kötéslista,https://forum.portfolio.hu/topics/bet-intraday-koteslista/14675,5
16001,Fontos üzenetek a kormánytól a devizahiteleseknek,https://forum.portfolio.hu/topics/fontos-uzenetek-a-kormanytol-a-devizahiteleseknek/16001,94
16010,Hogy oldaná meg a devizahitelesek problémáját Deák Ferenc?,https://forum.portfolio.hu/topics/hogy-oldana-meg-a-devizahitelesek-problemajat-deak-ferenc/16010,6
16013,Optimista a horvátországi ingatlan-tanácsadó,https://forum.portfolio.hu/topics/optimista-a-horvatorszagi-ingatlan-tanacsado/16013,3
16011,A német márka bevezetése összeomláshoz vezetne,https://forum.portfolio.hu/topics/a-nemet-marka-bevezetese-osszeomlashoz-vezetne/16011,4
16012,Hibás kalkuláció vezetett az USA leminősítéséhez?,https://forum.portfolio.hu/topics/hibas-kalkulacio-vezetett-az-usa-leminositesehez/16012,12
15981,Dow Jones wagers - fetes vos jeux!,https://forum.portfolio.hu/topics/dow-jones-wagers-fetes-vos-jeux/15981,6
15980,BUX fogadások - fetes vos jeux!,https://forum.portfolio.hu/topics/bux-fogadasok-fetes-vos-jeux/15980,8
16009,Ujjal mutogatnak a spekulánsokra,https://forum.portfolio.hu/topics/ujjal-mutogatnak-a-spekulansokra/16009,6
16008,A közös európai államkötvény az utolsó esély,https://forum.portfolio.hu/topics/a-kozos-europai-allamkotveny-az-utolso-esely/16008,4
16007,Még a leminősítéssel is nyert az USA,https://forum.portfolio.hu/topics/meg-a-leminositessel-is-nyert-az-usa/16007,2
16006,Sorsdöntő hónapokat jósol a neves közgazdász,https://forum.portfolio.hu/topics/sorsdonto-honapokat-josol-a-neves-kozgazdasz/16006,3
15974,Egis: durva alulteljesítés,https://forum.portfolio.hu/topics/egis-durva-alulteljesites/15974,15
16005,"""Lakáshitelesek a döntés kapujában""",https://forum.portfolio.hu/topics/lakashitelesek-a-dontes-kapujaban/16005,2
16004,Megelőztek a románok,https://forum.portfolio.hu/topics/megeloztek-a-romanok/16004,4
16002,Összeszakadtak az ipari rendelések - elfelejthetjük a növekedést?,https://forum.portfolio.hu/topics/osszeszakadtak-az-ipari-rendelesek-elfelejthetjuk-a-novekedest/16002,2
16000,Világszerte eluralkodott a válsághangulat,https://forum.portfolio.hu/topics/vilagszerte-eluralkodott-a-valsaghangulat/16000,2
15998,Oszkó: elrontotta az adórendszert a kormány,https://forum.portfolio.hu/topics/oszko-elrontotta-az-adorendszert-a-kormany/15998,3
15997,Certifikát ROLLOVER,https://forum.portfolio.hu/topics/certifikat-rollover/15997,3
15999,"""Öveket becsatolni, maradhat a volatilitás""",https://forum.portfolio.hu/topics/oveket-becsatolni-maradhat-a-volatilitas/15999,2
15994,Meddig zuhanhat az OTP?  - 2008 tanulságai,https://forum.portfolio.hu/topics/meddig-zuhanhat-az-otp-2008-tanulsagai/15994,13
15995,Short tilalom indul mától több európai országban,https://forum.portfolio.hu/topics/short-tilalom-indul-matol-tobb-europai-orszagban/15995,3
15989,"Nem gettót épít a kormány, hanem otthonokat - Első 80 lakás márciusra",https://forum.portfolio.hu/topics/nem-gettot-epit-a-kormany-hanem-otthonokat-elso-80-lakas-marciusra/15989,5
15993,"Globális gazdasági recesszió, vagy a Növényvilág összeomlásának folytatódása?",https://forum.portfolio.hu/topics/globalis-gazdasagi-recesszio-vagy-a-novenyvilag-osszeomlasanak-folytatodasa/15993,1
15992,Óva int a magyar befektetésektől a svájci nagybank,https://forum.portfolio.hu/topics/ova-int-a-magyar-befektetesektol-a-svajci-nagybank/15992,3
15979,Nyugalom: ez nem a három évvel ezelőtti összeomlás,https://forum.portfolio.hu/topics/nyugalom-ez-nem-a-harom-evvel-ezelotti-osszeomlas/15979,18
15991,Valaki agresszíven veszi a magyar kötvényeket,https://forum.portfolio.hu/topics/valaki-agressziven-veszi-a-magyar-kotvenyeket/15991,3
15990,Pletyka: sávosan rögzítik a frank árfolyamát,https://forum.portfolio.hu/topics/pletyka-savosan-rogzitik-a-frank-arfolyamat/15990,2
15982,"Múlóban a pánik, emelkedik a BUX",https://forum.portfolio.hu/topics/muloban-a-panik-emelkedik-a-bux/15982,4
15988,Kiemelt nemzetgazdasági projekt lett az ócsai bedőlthiteles-telep,https://forum.portfolio.hu/topics/kiemelt-nemzetgazdasagi-projekt-lett-az-ocsai-bedolthiteles-telep/15988,2
15987,Mégsem csökken a szabadságnapok száma,https://forum.portfolio.hu/topics/megsem-csokken-a-szabadsagnapok-szama/15987,2
15986,Előállt saját mentőcsomagjával az OTP,https://forum.portfolio.hu/topics/eloallt-sajat-mentocsomagjaval-az-otp/15986,4
15985,Rögzíthetik az euróhoz a svájci frank árfolyamát,https://forum.portfolio.hu/topics/rogzithetik-az-eurohoz-a-svajci-frank-arfolyamat/15985,2
15984,Kína felé kacsintgat a GDF - 3 milliárd eurós ügyletről tárgyalnak,https://forum.portfolio.hu/topics/kina-fele-kacsintgat-a-gdf-3-milliard-euros-ugyletrol-targyalnak/15984,2
15983,A magyar lakosság megszorítását valószínűsíti a német bank,https://forum.portfolio.hu/topics/a-magyar-lakossag-megszoritasat-valoszinusiti-a-nemet-bank/15983,1
15889,"Mit tanuljon a mai fiatal, hogy  biztos megélhetése legyen a közeljövőben?",https://forum.portfolio.hu/topics/mit-tanuljon-a-mai-fiatal-hogy-biztos-megelhetese-legyen-a-kozeljovoben/15889,41
15975,Drákói megszorításokra kényszerülhet az Orbán-kormány,https://forum.portfolio.hu/topics/drakoi-megszoritasokra-kenyszerulhet-az-orban-kormany/15975,139
15962,Óriási pánik az USA-ban: 10%-os zuhanás!,https://forum.portfolio.hu/topics/oriasi-panik-az-usa-ban-10-os-zuhanas/15962,17
15978,Számos problémát kezelni kell még a távhőszektorban,https://forum.portfolio.hu/topics/szamos-problemat-kezelni-kell-meg-a-tavhoszektorban/15978,4
15977,Megütötték a MOL-t,https://forum.portfolio.hu/topics/megutottek-a-mol-t/15977,4
15976,Egy pillanatig a világ legnagyobb cége volt az Apple,https://forum.portfolio.hu/topics/egy-pillanatig-a-vilag-legnagyobb-cege-volt-az-apple/15976,2
15955,"Greenspan: Amerika annyi pénzt nyomtat, amennyit akar",https://forum.portfolio.hu/topics/greenspan-amerika-annyi-penzt-nyomtat-amennyit-akar/15955,61
15973,273 forint közelében járt a frank!,https://forum.portfolio.hu/topics/273-forint-kozeleben-jart-a-frank/15973,9
15966,Az unió kezében a magyar cukorprobléma megoldása,https://forum.portfolio.hu/topics/az-unio-kezeben-a-magyar-cukorproblema-megoldasa/15966,31
15972,Nyaralnak a politikusok az euróválság kellős közepén,https://forum.portfolio.hu/topics/nyaralnak-a-politikusok-az-eurovalsag-kellos-kozepen/15972,2
15971,Csillaghullást jósol a neves közgazdász,https://forum.portfolio.hu/topics/csillaghullast-josol-a-neves-kozgazdasz/15971,2
15970,"Fed: marad évekre nulla a kamat, nincs új intézkedés",https://forum.portfolio.hu/topics/fed-marad-evekre-nulla-a-kamat-nincs-uj-intezkedes/15970,13
15969,Messze vagyunk még a 2009-es mélypontoktól,https://forum.portfolio.hu/topics/messze-vagyunk-meg-a-2009-es-melypontoktol/15969,2
15968,Már csak kilenc AAA-s vállalat van a világon,https://forum.portfolio.hu/topics/mar-csak-kilenc-aaa-s-vallalat-van-a-vilagon/15968,2
15965,Quantitive Easing 3?,https://forum.portfolio.hu/topics/quantitive-easing-3/15965,3
15967,Illetékmentességet javasolnak a termőföldvásárláshoz,https://forum.portfolio.hu/topics/illetekmentesseget-javasolnak-a-termofoldvasarlashoz/15967,2
15964,EBGOLDST16,https://forum.portfolio.hu/topics/ebgoldst16/15964,6
15963,"Faber: túladottak a piacok, jön a rali",https://forum.portfolio.hu/topics/faber-tuladottak-a-piacok-jon-a-rali/15963,6
15959,Akár az amerikai jegybank is csődbe mehet,https://forum.portfolio.hu/topics/akar-az-amerikai-jegybank-is-csodbe-mehet/15959,7
15961,"Büntetik  hitelminősítőt, zuhannak a papírjai",https://forum.portfolio.hu/topics/buntetik-hitelminositot-zuhannak-a-papirjai/15961,7
15958,Rendkívüli ülés Svájcban - Reménykedhetnek a frankhitelesek?,https://forum.portfolio.hu/topics/rendkivuli-ules-svajcban-remenykedhetnek-a-frankhitelesek/15958,22
15956,Csökken a héten a benzinár,https://forum.portfolio.hu/topics/csokken-a-heten-a-benzinar/15956,3
15960,Szakadatlanul veszi magát a Fotex,https://forum.portfolio.hu/topics/szakadatlanul-veszi-magat-a-fotex/15960,2
15957,Aggasztó folyamatok indultak el délben,https://forum.portfolio.hu/topics/aggaszto-folyamatok-indultak-el-delben/15957,6
15951,"Válság van, vagy egy új korszak hajnala?",https://forum.portfolio.hu/topics/valsag-van-vagy-egy-uj-korszak-hajnala/15951,7
15952,Így állnak a devizapiacok - vihar előtti csend?,https://forum.portfolio.hu/topics/igy-allnak-a-devizapiacok-vihar-elotti-csend/15952,4
15954,Ma sem tétlenkednek az eladók a BÉT-en,https://forum.portfolio.hu/topics/ma-sem-tetlenkednek-az-eladok-a-bet-en/15954,2
15953,Újra leminősíthetik Amerikát a Bank of America szerint,https://forum.portfolio.hu/topics/ujra-leminosithetik-amerikat-a-bank-of-america-szerint/15953,3
15950,Hatalmas zuhanással nyithatnak hétfőn a tőzsdék,https://forum.portfolio.hu/topics/hatalmas-zuhanassal-nyithatnak-hetfon-a-tozsdek/15950,5
